gene_id,protein_id
ENSG00000057704,ENSP00000057704
ENSG00000057757,ENSP00000057757
ENSG00000057935,ENSP00000057935
ENSG00000058056,ENSP00000058056
ENSG00000058063,ENSP00000058063
ENSG00000058085,ENSP00000058085
ENSG00000058091,ENSP00000058091
ENSG00000058262,ENSP00000058262
ENSG00000058272,ENSP00000058272
ENSG00000058335,ENSP00000058335
ENSG00000058404,ENSP00000058404
ENSG00000058453,ENSP00000058453
ENSG00000058600,ENSP00000058600
ENSG00000058668,ENSP00000058668
ENSG00000058673,ENSP00000058673
ENSG00000058729,ENSP00000058729
ENSG00000058799,ENSP00000058799
ENSG00000058804,ENSP00000058804
ENSG00000058866,ENSP00000058866
ENSG00000059122,ENSP00000059122
ENSG00000059145,ENSP00000059145
ENSG00000059377,ENSP00000059377
ENSG00000059378,ENSP00000059378
ENSG00000059573,ENSP00000059573
ENSG00000059588,ENSP00000059588
ENSG00000059691,ENSP00000059691
ENSG00000059728,ENSP00000059728
ENSG00000059758,ENSP00000059758
ENSG00000059769,ENSP00000059769
ENSG00000059804,ENSP00000059804
ENSG00000059915,ENSP00000059915
ENSG00000060069,ENSP00000060069
ENSG00000060138,ENSP00000060138
ENSG00000060140,ENSP00000060140
ENSG00000060237,ENSP00000060237
ENSG00000060303,ENSP00000060303
ENSG00000060339,ENSP00000060339
ENSG00000060491,ENSP00000060491
ENSG00000060558,ENSP00000060558
ENSG00000060566,ENSP00000060566
ENSG00000060642,ENSP00000060642
ENSG00000060656,ENSP00000060656
ENSG00000060688,ENSP00000060688
ENSG00000060709,ENSP00000060709
ENSG00000060718,ENSP00000060718
ENSG00000060749,ENSP00000060749
ENSG00000060762,ENSP00000060762
ENSG00000060971,ENSP00000060971
ENSG00000060982,ENSP00000060982
ENSG00000061273,ENSP00000061273
ENSG00000061337,ENSP00000061337
ENSG00000061455,ENSP00000061455
ENSG00000061492,ENSP00000061492
ENSG00000061656,ENSP00000061656
ENSG00000061676,ENSP00000061676
ENSG00000061794,ENSP00000061794
ENSG00000061918,ENSP00000061918
ENSG00000061936,ENSP00000061936
ENSG00000061938,ENSP00000061938
ENSG00000061987,ENSP00000061987
ENSG00000062038,ENSP00000062038
ENSG00000062096,ENSP00000062096
ENSG00000062194,ENSP00000062194
ENSG00000062282,ENSP00000062282
ENSG00000062370,ENSP00000062370
ENSG00000062485,ENSP00000062485
ENSG00000062524,ENSP00000062524
ENSG00000062582,ENSP00000062582
ENSG00000062598,ENSP00000062598
ENSG00000062650,ENSP00000062650
ENSG00000062716,ENSP00000062716
ENSG00000062725,ENSP00000062725
ENSG00000062822,ENSP00000062822
ENSG00000063015,ENSP00000063015
ENSG00000063046,ENSP00000063046
ENSG00000063127,ENSP00000063127
ENSG00000063169,ENSP00000063169
ENSG00000063176,ENSP00000063176
ENSG00000063177,ENSP00000063177
ENSG00000063180,ENSP00000063180
ENSG00000063241,ENSP00000063241
ENSG00000063244,ENSP00000063244
ENSG00000063245,ENSP00000063245
ENSG00000063322,ENSP00000063322
ENSG00000063438,ENSP00000063438
ENSG00000063515,ENSP00000063515
ENSG00000063587,ENSP00000063587
ENSG00000063601,ENSP00000063601
ENSG00000063660,ENSP00000063660
ENSG00000063761,ENSP00000063761
ENSG00000063854,ENSP00000063854
ENSG00000063978,ENSP00000063978
ENSG00000064012,ENSP00000064012
ENSG00000064042,ENSP00000064042
ENSG00000064102,ENSP00000064102
ENSG00000064115,ENSP00000064115
ENSG00000064195,ENSP00000064195
ENSG00000064199,ENSP00000064199
ENSG00000064201,ENSP00000064201
ENSG00000064205,ENSP00000064205
ENSG00000064218,ENSP00000064218
ENSG00000064225,ENSP00000064225
ENSG00000064270,ENSP00000064270
ENSG00000064300,ENSP00000064300
ENSG00000064309,ENSP00000064309
ENSG00000064313,ENSP00000064313
ENSG00000064393,ENSP00000064393
ENSG00000064419,ENSP00000064419
ENSG00000064489,ENSP00000064489
ENSG00000064490,ENSP00000064490
ENSG00000064545,ENSP00000064545
ENSG00000064547,ENSP00000064547
ENSG00000064601,ENSP00000064601
ENSG00000064607,ENSP00000064607
ENSG00000064651,ENSP00000064651
ENSG00000064652,ENSP00000064652
ENSG00000064655,ENSP00000064655
ENSG00000064666,ENSP00000064666
ENSG00000064687,ENSP00000064687
ENSG00000064692,ENSP00000064692
ENSG00000064703,ENSP00000064703
ENSG00000064726,ENSP00000064726
ENSG00000064763,ENSP00000064763
ENSG00000064787,ENSP00000064787
ENSG00000064835,ENSP00000064835
ENSG00000064886,ENSP00000064886
ENSG00000064932,ENSP00000064932
ENSG00000064933,ENSP00000064933
ENSG00000064961,ENSP00000064961
ENSG00000064989,ENSP00000064989
ENSG00000064995,ENSP00000064995
ENSG00000064999,ENSP00000064999
ENSG00000065000,ENSP00000065000
ENSG00000065029,ENSP00000065029
ENSG00000065054,ENSP00000065054
ENSG00000065057,ENSP00000065057
ENSG00000065060,ENSP00000065060
ENSG00000065135,ENSP00000065135
ENSG00000065150,ENSP00000065150
ENSG00000065154,ENSP00000065154
ENSG00000065183,ENSP00000065183
ENSG00000065243,ENSP00000065243
ENSG00000065268,ENSP00000065268
ENSG00000065308,ENSP00000065308
ENSG00000065320,ENSP00000065320
ENSG00000065325,ENSP00000065325
ENSG00000065328,ENSP00000065328
ENSG00000065357,ENSP00000065357
ENSG00000065361,ENSP00000065361
ENSG00000065371,ENSP00000065371
ENSG00000065413,ENSP00000065413
ENSG00000065427,ENSP00000065427
ENSG00000065457,ENSP00000065457
ENSG00000065485,ENSP00000065485
ENSG00000065491,ENSP00000065491
ENSG00000065518,ENSP00000065518
ENSG00000065526,ENSP00000065526
ENSG00000065534,ENSP00000065534
ENSG00000065548,ENSP00000065548
ENSG00000065559,ENSP00000065559
ENSG00000065600,ENSP00000065600
ENSG00000065609,ENSP00000065609
ENSG00000065613,ENSP00000065613
ENSG00000065615,ENSP00000065615
ENSG00000065618,ENSP00000065618
ENSG00000065621,ENSP00000065621
ENSG00000065665,ENSP00000065665
ENSG00000065675,ENSP00000065675
ENSG00000065717,ENSP00000065717
ENSG00000065802,ENSP00000065802
ENSG00000065809,ENSP00000065809
ENSG00000065833,ENSP00000065833
ENSG00000065882,ENSP00000065882
ENSG00000065883,ENSP00000065883
ENSG00000065911,ENSP00000065911
ENSG00000065923,ENSP00000065923
ENSG00000065970,ENSP00000065970
ENSG00000065978,ENSP00000065978
ENSG00000065989,ENSP00000065989
ENSG00000066027,ENSP00000066027
ENSG00000066032,ENSP00000066032
ENSG00000066044,ENSP00000066044
ENSG00000066056,ENSP00000066056
ENSG00000066084,ENSP00000066084
ENSG00000066117,ENSP00000066117
ENSG00000066135,ENSP00000066135
ENSG00000066136,ENSP00000066136
ENSG00000066185,ENSP00000066185
ENSG00000066230,ENSP00000066230
ENSG00000066248,ENSP00000066248
ENSG00000066279,ENSP00000066279
ENSG00000066294,ENSP00000066294
ENSG00000066322,ENSP00000066322
ENSG00000066336,ENSP00000066336
ENSG00000066379,ENSP00000066379
ENSG00000066382,ENSP00000066382
ENSG00000066405,ENSP00000066405
ENSG00000066422,ENSP00000066422
ENSG00000066427,ENSP00000066427
ENSG00000066455,ENSP00000066455
ENSG00000066468,ENSP00000066468
ENSG00000066557,ENSP00000066557
ENSG00000066583,ENSP00000066583
ENSG00000066629,ENSP00000066629
ENSG00000066651,ENSP00000066651
ENSG00000066654,ENSP00000066654
ENSG00000066697,ENSP00000066697
ENSG00000066735,ENSP00000066735
ENSG00000066739,ENSP00000066739
ENSG00000066777,ENSP00000066777
ENSG00000066813,ENSP00000066813
ENSG00000066827,ENSP00000066827
ENSG00000066855,ENSP00000066855
ENSG00000066923,ENSP00000066923
ENSG00000066926,ENSP00000066926
ENSG00000066933,ENSP00000066933
ENSG00000067048,ENSP00000067048
ENSG00000067057,ENSP00000067057
ENSG00000067064,ENSP00000067064
ENSG00000067066,ENSP00000067066
ENSG00000067082,ENSP00000067082
ENSG00000067113,ENSP00000067113
ENSG00000067141,ENSP00000067141
ENSG00000067167,ENSP00000067167
ENSG00000067177,ENSP00000067177
ENSG00000067182,ENSP00000067182
ENSG00000067191,ENSP00000067191
ENSG00000067208,ENSP00000067208
ENSG00000067221,ENSP00000067221
ENSG00000067225,ENSP00000067225
ENSG00000067248,ENSP00000067248
ENSG00000067334,ENSP00000067334
ENSG00000067365,ENSP00000067365
ENSG00000067369,ENSP00000067369
ENSG00000067445,ENSP00000067445
ENSG00000067533,ENSP00000067533
ENSG00000067560,ENSP00000067560
ENSG00000067596,ENSP00000067596
ENSG00000067601,ENSP00000067601
ENSG00000067606,ENSP00000067606
ENSG00000067646,ENSP00000067646
ENSG00000067704,ENSP00000067704
ENSG00000067715,ENSP00000067715
ENSG00000067798,ENSP00000067798
ENSG00000067829,ENSP00000067829
ENSG00000067836,ENSP00000067836
ENSG00000067840,ENSP00000067840
ENSG00000067842,ENSP00000067842
ENSG00000067900,ENSP00000067900
ENSG00000067955,ENSP00000067955
ENSG00000067992,ENSP00000067992
ENSG00000068001,ENSP00000068001
ENSG00000068024,ENSP00000068024
ENSG00000068028,ENSP00000068028
ENSG00000068078,ENSP00000068078
ENSG00000068079,ENSP00000068079
ENSG00000068097,ENSP00000068097
ENSG00000068120,ENSP00000068120
ENSG00000068137,ENSP00000068137
ENSG00000068305,ENSP00000068305
ENSG00000068308,ENSP00000068308
ENSG00000068323,ENSP00000068323
ENSG00000068354,ENSP00000068354
ENSG00000068366,ENSP00000068366
ENSG00000068383,ENSP00000068383
ENSG00000068394,ENSP00000068394
ENSG00000068400,ENSP00000068400
ENSG00000068438,ENSP00000068438
ENSG00000068489,ENSP00000068489
ENSG00000068615,ENSP00000068615
ENSG00000068650,ENSP00000068650
ENSG00000068654,ENSP00000068654
ENSG00000068697,ENSP00000068697
ENSG00000068724,ENSP00000068724
ENSG00000068745,ENSP00000068745
ENSG00000068781,ENSP00000068781
ENSG00000068784,ENSP00000068784
ENSG00000068796,ENSP00000068796
ENSG00000068831,ENSP00000068831
ENSG00000068878,ENSP00000068878
ENSG00000068885,ENSP00000068885
ENSG00000068903,ENSP00000068903
ENSG00000068912,ENSP00000068912
ENSG00000068971,ENSP00000068971
ENSG00000068976,ENSP00000068976
ENSG00000068985,ENSP00000068985
ENSG00000069011,ENSP00000069011
ENSG00000069018,ENSP00000069018
ENSG00000069020,ENSP00000069020
ENSG00000069122,ENSP00000069122
ENSG00000069188,ENSP00000069188
ENSG00000069206,ENSP00000069206
ENSG00000069248,ENSP00000069248
ENSG00000069275,ENSP00000069275
ENSG00000069329,ENSP00000069329
ENSG00000069345,ENSP00000069345
ENSG00000069399,ENSP00000069399
ENSG00000069424,ENSP00000069424
ENSG00000069431,ENSP00000069431
ENSG00000069482,ENSP00000069482
ENSG00000069493,ENSP00000069493
ENSG00000069509,ENSP00000069509
ENSG00000069535,ENSP00000069535
ENSG00000069667,ENSP00000069667
ENSG00000069696,ENSP00000069696
ENSG00000069702,ENSP00000069702
ENSG00000069764,ENSP00000069764
ENSG00000069812,ENSP00000069812
ENSG00000069849,ENSP00000069849
ENSG00000069869,ENSP00000069869
ENSG00000069943,ENSP00000069943
ENSG00000069956,ENSP00000069956
ENSG00000069966,ENSP00000069966
ENSG00000069974,ENSP00000069974
ENSG00000069998,ENSP00000069998
ENSG00000070010,ENSP00000070010
ENSG00000070018,ENSP00000070018
ENSG00000070019,ENSP00000070019
ENSG00000070031,ENSP00000070031
ENSG00000070047,ENSP00000070047
ENSG00000070061,ENSP00000070061
ENSG00000070081,ENSP00000070081
ENSG00000070087,ENSP00000070087
ENSG00000070159,ENSP00000070159
ENSG00000070182,ENSP00000070182
ENSG00000070190,ENSP00000070190
ENSG00000070193,ENSP00000070193
ENSG00000070214,ENSP00000070214
ENSG00000070269,ENSP00000070269
ENSG00000070366,ENSP00000070366
ENSG00000070367,ENSP00000070367
ENSG00000070371,ENSP00000070371
ENSG00000070388,ENSP00000070388
ENSG00000070404,ENSP00000070404
ENSG00000070413,ENSP00000070413
ENSG00000070423,ENSP00000070423
ENSG00000070444,ENSP00000070444
ENSG00000070476,ENSP00000070476
ENSG00000070495,ENSP00000070495
ENSG00000070501,ENSP00000070501
ENSG00000070526,ENSP00000070526
ENSG00000070540,ENSP00000070540
ENSG00000070601,ENSP00000070601
ENSG00000070610,ENSP00000070610
ENSG00000070614,ENSP00000070614
ENSG00000070669,ENSP00000070669
ENSG00000070718,ENSP00000070718
ENSG00000070729,ENSP00000070729
ENSG00000070731,ENSP00000070731
ENSG00000070748,ENSP00000070748
ENSG00000070756,ENSP00000070756
ENSG00000070759,ENSP00000070759
ENSG00000070761,ENSP00000070761
ENSG00000070770,ENSP00000070770
ENSG00000070778,ENSP00000070778
ENSG00000070785,ENSP00000070785
ENSG00000070808,ENSP00000070808
ENSG00000070814,ENSP00000070814
ENSG00000070831,ENSP00000070831
ENSG00000070882,ENSP00000070882
ENSG00000070886,ENSP00000070886
ENSG00000070915,ENSP00000070915
ENSG00000070950,ENSP00000070950
ENSG00000070961,ENSP00000070961
ENSG00000070985,ENSP00000070985
ENSG00000071051,ENSP00000071051
ENSG00000071054,ENSP00000071054
ENSG00000071073,ENSP00000071073
ENSG00000071082,ENSP00000071082
ENSG00000071127,ENSP00000071127
ENSG00000071189,ENSP00000071189
ENSG00000071203,ENSP00000071203
ENSG00000071205,ENSP00000071205
ENSG00000071242,ENSP00000071242
ENSG00000071243,ENSP00000071243
ENSG00000071246,ENSP00000071246
ENSG00000071282,ENSP00000071282
ENSG00000071462,ENSP00000071462
ENSG00000071537,ENSP00000071537
ENSG00000071539,ENSP00000071539
ENSG00000071553,ENSP00000071553
ENSG00000071564,ENSP00000071564
ENSG00000071575,ENSP00000071575
ENSG00000071626,ENSP00000071626
ENSG00000071655,ENSP00000071655
ENSG00000071677,ENSP00000071677
ENSG00000071794,ENSP00000071794
ENSG00000071859,ENSP00000071859
ENSG00000071889,ENSP00000071889
ENSG00000071894,ENSP00000071894
ENSG00000071909,ENSP00000071909
ENSG00000071967,ENSP00000071967
ENSG00000071991,ENSP00000071991
ENSG00000071994,ENSP00000071994
ENSG00000072041,ENSP00000072041
ENSG00000072042,ENSP00000072042
ENSG00000072062,ENSP00000072062
ENSG00000072071,ENSP00000072071
ENSG00000072080,ENSP00000072080
ENSG00000072110,ENSP00000072110
ENSG00000072121,ENSP00000072121
ENSG00000072133,ENSP00000072133
ENSG00000072134,ENSP00000072134
ENSG00000072135,ENSP00000072135
ENSG00000072163,ENSP00000072163
ENSG00000072182,ENSP00000072182
ENSG00000072195,ENSP00000072195
ENSG00000072201,ENSP00000072201
ENSG00000072210,ENSP00000072210
ENSG00000072274,ENSP00000072274
ENSG00000072310,ENSP00000072310
ENSG00000072315,ENSP00000072315
ENSG00000072364,ENSP00000072364
ENSG00000072401,ENSP00000072401
ENSG00000072415,ENSP00000072415
ENSG00000072422,ENSP00000072422
ENSG00000072501,ENSP00000072501
ENSG00000072506,ENSP00000072506
ENSG00000072518,ENSP00000072518
ENSG00000072571,ENSP00000072571
ENSG00000072609,ENSP00000072609
ENSG00000072657,ENSP00000072657
ENSG00000072682,ENSP00000072682
ENSG00000072694,ENSP00000072694
ENSG00000072736,ENSP00000072736
ENSG00000072756,ENSP00000072756
ENSG00000072778,ENSP00000072778
ENSG00000072786,ENSP00000072786
ENSG00000072803,ENSP00000072803
ENSG00000072818,ENSP00000072818
ENSG00000072832,ENSP00000072832
ENSG00000072840,ENSP00000072840
ENSG00000072849,ENSP00000072849
ENSG00000072858,ENSP00000072858
ENSG00000072864,ENSP00000072864
ENSG00000072952,ENSP00000072952
ENSG00000072954,ENSP00000072954
ENSG00000072958,ENSP00000072958
ENSG00000073008,ENSP00000073008
ENSG00000073050,ENSP00000073050
ENSG00000073060,ENSP00000073060
ENSG00000073067,ENSP00000073067
ENSG00000073111,ENSP00000073111
ENSG00000073146,ENSP00000073146
ENSG00000073150,ENSP00000073150
ENSG00000073169,ENSP00000073169
ENSG00000073282,ENSP00000073282
ENSG00000073331,ENSP00000073331
ENSG00000073350,ENSP00000073350
ENSG00000073417,ENSP00000073417
ENSG00000073464,ENSP00000073464
ENSG00000073536,ENSP00000073536
ENSG00000073578,ENSP00000073578
ENSG00000073584,ENSP00000073584
ENSG00000073598,ENSP00000073598
ENSG00000073605,ENSP00000073605
ENSG00000073614,ENSP00000073614
ENSG00000073670,ENSP00000073670
ENSG00000073711,ENSP00000073711
ENSG00000073712,ENSP00000073712
ENSG00000073734,ENSP00000073734
ENSG00000073737,ENSP00000073737
ENSG00000073754,ENSP00000073754
ENSG00000073756,ENSP00000073756
ENSG00000073792,ENSP00000073792
ENSG00000073803,ENSP00000073803
ENSG00000073849,ENSP00000073849
ENSG00000073861,ENSP00000073861
ENSG00000073905,ENSP00000073905
ENSG00000073910,ENSP00000073910
ENSG00000073921,ENSP00000073921
ENSG00000073969,ENSP00000073969
ENSG00000074047,ENSP00000074047
ENSG00000074054,ENSP00000074054
ENSG00000074071,ENSP00000074071
ENSG00000074181,ENSP00000074181
ENSG00000074201,ENSP00000074201
ENSG00000074211,ENSP00000074211
ENSG00000074219,ENSP00000074219
ENSG00000074266,ENSP00000074266
ENSG00000074276,ENSP00000074276
ENSG00000074317,ENSP00000074317
ENSG00000074319,ENSP00000074319
ENSG00000074356,ENSP00000074356
ENSG00000074370,ENSP00000074370
ENSG00000074410,ENSP00000074410
ENSG00000074416,ENSP00000074416
ENSG00000074527,ENSP00000074527
ENSG00000074582,ENSP00000074582
ENSG00000074590,ENSP00000074590
ENSG00000074603,ENSP00000074603
ENSG00000074621,ENSP00000074621
ENSG00000074657,ENSP00000074657
ENSG00000074660,ENSP00000074660
ENSG00000074695,ENSP00000074695
ENSG00000074696,ENSP00000074696
ENSG00000074706,ENSP00000074706
ENSG00000074755,ENSP00000074755
ENSG00000074771,ENSP00000074771
ENSG00000074800,ENSP00000074800
ENSG00000074803,ENSP00000074803
ENSG00000074842,ENSP00000074842
ENSG00000074855,ENSP00000074855
ENSG00000074935,ENSP00000074935
ENSG00000074964,ENSP00000074964
ENSG00000074966,ENSP00000074966
ENSG00000075035,ENSP00000075035
ENSG00000075043,ENSP00000075043
ENSG00000075073,ENSP00000075073
ENSG00000075089,ENSP00000075089
ENSG00000075131,ENSP00000075131
ENSG00000075142,ENSP00000075142
ENSG00000075151,ENSP00000075151
ENSG00000075188,ENSP00000075188
ENSG00000075213,ENSP00000075213
ENSG00000075218,ENSP00000075218
ENSG00000075223,ENSP00000075223
ENSG00000075234,ENSP00000075234
ENSG00000075239,ENSP00000075239
ENSG00000075240,ENSP00000075240
ENSG00000075275,ENSP00000075275
ENSG00000075290,ENSP00000075290
ENSG00000075292,ENSP00000075292
ENSG00000075303,ENSP00000075303
ENSG00000075336,ENSP00000075336
ENSG00000075340,ENSP00000075340
ENSG00000075388,ENSP00000075388
ENSG00000075391,ENSP00000075391
ENSG00000075399,ENSP00000075399
ENSG00000075407,ENSP00000075407
ENSG00000075413,ENSP00000075413
ENSG00000075415,ENSP00000075415
ENSG00000075420,ENSP00000075420
ENSG00000075426,ENSP00000075426
ENSG00000075429,ENSP00000075429
ENSG00000075461,ENSP00000075461
ENSG00000075539,ENSP00000075539
ENSG00000075568,ENSP00000075568
ENSG00000075618,ENSP00000075618
ENSG00000075624,ENSP00000075624
ENSG00000075643,ENSP00000075643
ENSG00000075651,ENSP00000075651
ENSG00000075673,ENSP00000075673
ENSG00000075702,ENSP00000075702
ENSG00000075711,ENSP00000075711
ENSG00000075785,ENSP00000075785
ENSG00000075790,ENSP00000075790
ENSG00000075826,ENSP00000075826
ENSG00000075856,ENSP00000075856
ENSG00000075884,ENSP00000075884
ENSG00000075886,ENSP00000075886
ENSG00000075891,ENSP00000075891
ENSG00000075914,ENSP00000075914
ENSG00000075945,ENSP00000075945
ENSG00000075975,ENSP00000075975
ENSG00000076003,ENSP00000076003
ENSG00000076043,ENSP00000076043
ENSG00000076053,ENSP00000076053
ENSG00000076067,ENSP00000076067
ENSG00000076108,ENSP00000076108
ENSG00000076201,ENSP00000076201
ENSG00000076242,ENSP00000076242
ENSG00000076248,ENSP00000076248
ENSG00000076258,ENSP00000076258
ENSG00000076321,ENSP00000076321
ENSG00000076344,ENSP00000076344
ENSG00000076351,ENSP00000076351
ENSG00000076356,ENSP00000076356
ENSG00000076382,ENSP00000076382
ENSG00000076513,ENSP00000076513
ENSG00000076554,ENSP00000076554
ENSG00000076555,ENSP00000076555
ENSG00000076604,ENSP00000076604
ENSG00000076641,ENSP00000076641
ENSG00000076650,ENSP00000076650
ENSG00000076662,ENSP00000076662
ENSG00000076685,ENSP00000076685
ENSG00000076706,ENSP00000076706
ENSG00000076716,ENSP00000076716
ENSG00000076770,ENSP00000076770
ENSG00000076826,ENSP00000076826
ENSG00000076864,ENSP00000076864
ENSG00000076924,ENSP00000076924
ENSG00000076928,ENSP00000076928
ENSG00000076944,ENSP00000076944
ENSG00000076984,ENSP00000076984
ENSG00000077009,ENSP00000077009
ENSG00000077044,ENSP00000077044
ENSG00000077063,ENSP00000077063
ENSG00000077080,ENSP00000077080
ENSG00000077092,ENSP00000077092
ENSG00000077097,ENSP00000077097
ENSG00000077147,ENSP00000077147
ENSG00000077150,ENSP00000077150
ENSG00000077152,ENSP00000077152
ENSG00000077157,ENSP00000077157
ENSG00000077232,ENSP00000077232
ENSG00000077235,ENSP00000077235
ENSG00000077238,ENSP00000077238
ENSG00000077254,ENSP00000077254
ENSG00000077264,ENSP00000077264
ENSG00000077274,ENSP00000077274
ENSG00000077279,ENSP00000077279
ENSG00000077312,ENSP00000077312
ENSG00000077327,ENSP00000077327
ENSG00000077348,ENSP00000077348
ENSG00000077380,ENSP00000077380
ENSG00000077420,ENSP00000077420
ENSG00000077454,ENSP00000077454
ENSG00000077458,ENSP00000077458
ENSG00000077463,ENSP00000077463
ENSG00000077498,ENSP00000077498
ENSG00000077514,ENSP00000077514
ENSG00000077522,ENSP00000077522
ENSG00000077549,ENSP00000077549
ENSG00000077585,ENSP00000077585
ENSG00000077616,ENSP00000077616
ENSG00000077684,ENSP00000077684
ENSG00000077713,ENSP00000077713
ENSG00000077721,ENSP00000077721
ENSG00000077782,ENSP00000077782
ENSG00000077800,ENSP00000077800
ENSG00000077935,ENSP00000077935
ENSG00000077942,ENSP00000077942
ENSG00000077943,ENSP00000077943
ENSG00000077984,ENSP00000077984
ENSG00000078018,ENSP00000078018
ENSG00000078043,ENSP00000078043
ENSG00000078053,ENSP00000078053
ENSG00000078061,ENSP00000078061
